NUTS_ID,LEVL_CODE,CNTR_CODE,NAME_LATN,NUTS_NAME,MOUNT_TYPE,URBN_TYPE,COAST_TYPE,FID,geometry,geo,TIME_PERIOD,density,gdp_inhabitant,median_age,rate_migration,neighbors
NL1,1,NL,Noord-Nederland,Noord-Nederland,0.0,,0,NL1,"MULTIPOLYGON (((4113226.3335 3371154.9495, 4115951.8618 3363279.0731, 4126016.5033 3358398.7102, 4127017.6864 3353761.306399999, 4134707.544 3351905.1378, 4135097.5522 3347254.7052, 4133736.1552 3337487.729699999, 4132785.0691 3322862.3306, 4125134.6445 3307187.443299999, 4118393.669299999 3285247.0691, 4098287.6952 3284897.711, 4093073.5828 3289797.600299999, 4080062.8861 3284240.195, 4062858.5869 3293122.002, 4059751.0457 3312033.4175, 4039339.9474 3309047.7268, 4037609.1753 3307941.5709, 4009190.223999999 3305020.3269, 3996616.1115 3332178.267999999, 4014218.2829 3347857.6464, 4015915.0949 3353296.168299999, 4043185.0713 3370224.8968, 4067837.936899999 3373652.2719, 4075036.5982 3371944.751, 4105254.741599999 3377302.4213, 4113226.3335 3371154.9495)), ((4101081.2459 3385853.8224, 4096713.3581 3381099.3023, 4091879.0272 3385794.2139, 4097009.4274 3389384.8482, 4101081.2459 3385853.8224)), ((4037303.975299999 3378618.1139, 4030721.992 3374820.414899999, 4026336.057499999 3380390.0526, 4032865.0496 3385355.8825, 4037303.975299999 3378618.1139)), ((4003907.3178 3378893.9596, 4005930.0164 3375543.0876, 4006137.6558 3376067.0767, 4006403.2919 3376524.7092, 4006733.0068 3376840.0204, 4007097.473 3376984.795499999, 4008742.3939 3377227.258199999, 4009141.9019 3377172.3593, 4009499 3376909.6505, 4009778.2259 3376463.2028, 4009949.9261 3375880.4283, 4009995.836999999 3375223.2246, 4009911.0342 3374561.4043, 4009704.4756 3373965.2808, 4009396.935 3373494.7168, 4009163.5891 3373232.873199999, 4008670.1964 3373057.380999999, 4008441.193 3373099.3487, 4008153.1948 3372724.7389, 4007910.0477 3372572.5019, 4007292.9164 3372742.0671, 4006822.3909 3372942.8727, 4006617.7135 3373011.5347, 4006306.105 3373304.5873, 4006067.4438 3373744.7474, 4005923.183599999 3374292.4405, 4005886.2694 3374898.4294, 4005673.657199999 3373072.2656, 4003657.3048 3369038.952299999, 3999159.5713 3368467.0424, 3997868.265 3372758.185, 3999025.6428 3376034.5556, 4001897.9076 3378577.3983, 4003907.3178 3378893.9596)))",NL1,2019,0.026434061112145312,0.32747933884297525,0.7793594306049825,0.5906735751295337,"['DE9', 'NL2', 'NL3']"
NL2,1,NL,Oost-Nederland,Oost-Nederland,0.0,,0,NL2,"POLYGON ((4093073.5828 3289797.600299999, 4098287.6952 3284897.711, 4096766.4867 3269198.322899999, 4117731.1203 3263041.4112, 4120624.0736 3240894.579399999, 4099187.3515 3228125.1333, 4096822.663799999 3220661.942, 4099530.4451 3207827.2938, 4073465.7522 3196970.0598, 4057369.1633 3205892.8657, 4045797.8248 3198797.2816, 4041680.6645 3189693.834, 4035672.119 3191097.0657, 4017727.8945 3200027.8693, 3984741.6887 3192038.7158, 3976590.988399999 3201887.2882, 3987665.3072 3213689.8335, 4009883.3888 3217095.4384, 4019059.823999999 3212788.3248, 4007396.4034 3247674.836999999, 4002973.5083 3252483.4716, 3986271.8277 3264565.6158, 3992287.9647 3268930.5676, 3986443.3279 3285784.1576, 4006827.3231 3297146.0932, 4009190.223999999 3305020.3269, 4037609.1753 3307941.5709, 4039339.9474 3309047.7268, 4059751.0457 3312033.4175, 4062858.5869 3293122.002, 4080062.8861 3284240.195, 4093073.5828 3289797.600299999))",NL2,2019,0.04883918836263064,0.359504132231405,0.7117437722419928,0.6424870466321243,"['DE9', 'DEA', 'NL1', 'NL3', 'NL4']"
FR1,1,FR,Ile-de-France,Ile-de-France,0.0,,0,FR1,"POLYGON ((3718146.351399999 2936165.920299999, 3723566.507099999 2929488.967599999, 3747561.8317 2929172.238299999, 3760061.607899999 2922789.8106, 3780604.9981 2912395.8619, 3815976.8006 2913173.374, 3843451.2083 2880981.1141, 3838424.2692 2868850.346899999, 3846396.7846 2854857.6404, 3835816.9967 2842038.120999999, 3833828.3211 2830288.8698, 3809094.7324 2828215.1887, 3796199.4013 2808440.378699999, 3774088.696699999 2806455.047499999, 3765089.3013 2812823.6223, 3758459.3346 2829789.0613, 3750498.6629 2829622.2541, 3727938.635399999 2829212.814999999, 3724662.2304 2848710.3977, 3717496.625499999 2851304.648399999, 3704837.2807 2874447.0086, 3699819.1335 2905655.0941, 3700139.5252 2916696.4783, 3709318.6925 2919888.7969, 3718146.351399999 2936165.920299999))",FR1,2019,0.1357205542111002,0.5929752066115702,0.5160142348754448,0.3549222797927461,"['FRB', 'FRC', 'FRD', 'FRE', 'FRF']"
FRD,1,FR,Normandie,Normandie,0.0,,0,FRD,"POLYGON ((3721015.0919 2955669.4295, 3723513.8944 2943967.5757, 3718146.351399999 2936165.920299999, 3709318.6925 2919888.7969, 3700139.5252 2916696.4783, 3699819.1335 2905655.0941, 3685656.5305 2888743.706, 3653183.1568 2882967.6819, 3646244.1983 2881760.5368, 3650951.1324 2864543.7057, 3653541.353599999 2855139.8123, 3649400.621099999 2851725.724199999, 3638859.624299999 2843065.373299999, 3638560.159499999 2829373.534499999, 3613888.512399999 2847210.9633, 3602948.8032 2864321.525599999, 3578557.556 2858311.2869, 3570408.5507 2878028.004899999, 3538052.4102 2872691.4293, 3521434.4904 2879915.1546, 3506234.934 2882989.5809, 3502177.671599999 2883362.5132, 3489230.9008 2884573.1634, 3477128.0032 2884882.2062, 3471713.9855 2901644.076199999, 3477426.5061 2906667.1702, 3474693.8165 2922744.2257, 3477351.6093 2959657.6711, 3468680.879899999 2990346.12, 3468634.5266 3019845.0456, 3508635.023 3013300.586999999, 3508665.9935 2994582.942299999, 3515982.0009 2973170.947699999, 3528849.2291 2978855.719, 3583090.6971 2959635.5232, 3616677.6998 2969691.3659, 3619366.659299999 2970507.3045, 3620284.823999999 2970520.1513, 3622092.3521 2970551.7588, 3622545.9462 2970597.6438, 3624477.4005 2970793.4968, 3624769.753599999 2970807.5141, 3627486.5836 2971287.038, 3628936.2035 2971889.65, 3631727.0429 2973207.3943, 3632796.962099999 2973713.0035, 3633498.6687 2974079.8201, 3634198.424699999 2974271.8739, 3634898.584799999 2974316.2621, 3635825.0304 2973961.6654, 3636232.8266 2973544.4154, 3637088.814099999 2972050.0638, 3638396.3637 2969923.1053, 3639115.7226 2968757.1848, 3639726.4897 2968098.844599999, 3640022.854599999 2967842.3789, 3640711.9611 2967446.852299999, 3641032.6031 2967367.993799999, 3641496.3716 2967273.8917, 3642164.207 2967329.3877, 3642709.299699999 2967565.8258, 3642530.4278 2967742.307399999, 3642075.9854 2967876.3112, 3641052.934 2967879.6274, 3640029.243899999 2968411.1546, 3639009.9048 2969673.5517, 3637716.3193 2971890.923599999, 3637377.7827 2972473.220699999, 3636757.202099999 2973541.0523, 3636211.408199999 2974283.0167, 3635682.649 2974706.407199999, 3635428.4123 2974782.584899999, 3634837.9834 2974959.571599999, 3634297.9997 2975006.494899999, 3633505.331 2974824.4277, 3632961.5944 2974519.9743, 3631819.6597 2973929.183499999, 3629777.844 2972873.5219, 3629556.418299999 2972790.827299999, 3628718.4929 2972546.1622, 3627232.9735 2972223.614, 3626136.1129 2972127.3256, 3625445.1636 2972066.812, 3624131.2352 2972113.663699999, 3622542.6918 2972336.1937, 3620154.6196 2972857.2151, 3618090.306299999 2973292.3572, 3617662.755999999 2972681.625399999, 3617174.0468 2972837.8931, 3605590.978499999 2982529.5682, 3613155.1971 2998340.5061, 3621150.0601 3003786.1991, 3705361.3971 3030981.6422, 3725519.2678 3009290.8779, 3730320.4142 2993720.781099999, 3723576.5331 2980235.5461, 3725891.3812 2964638.9438, 3721015.0919 2955669.4295))",FRD,2019,0.013895167938728293,0.25619834710743805,0.7295373665480427,0.43005181347150256,"['FR1', 'FRB', 'FRE', 'FRG', 'FRH']"
DE7,1,DE,Hessen,Hessen,0.0,,0,DE7,"POLYGON ((4302327.8488 3131621.2305, 4306991.3385 3142229.4334, 4316010.2408 3140497.266899999, 4320035.3687 3131339.1663, 4335467.3504 3119972.4294, 4335696.8663 3114792.578199999, 4332390.260299999 3099914.3472, 4322513.615499999 3097958.4123, 4323586.4858 3083930.98, 4315791.7147 3072868.8969, 4313998.323799999 3060369.485099999, 4326486.7584 3058434.242799999, 4323932.0865 3044955.5941, 4316426.716 3034182.5712, 4301991.620999999 3027156.936799999, 4294107.9322 3013053.5261, 4286673.516799999 3011869.9584, 4286070.4024 3001235.6536, 4278413.751499999 2997440.8773, 4268879.7148 3003568.1849, 4261273.921399999 2999645.3791, 4248723.2381 2995472.507999999, 4250439.3345 2987020.4234, 4252699.2227 2973084.697699999, 4251664.162699999 2970894.763, 4258075.9957 2959198.2772, 4256117.792099999 2940915.809599999, 4254532.5554 2935207.2904, 4243570.766799999 2929204.1157, 4234097.082 2930652.1117, 4224317.7452 2943087.6225, 4218269.2193 2935097.582, 4206911.1763 2942403.6646, 4206384.4663 2943712.678099999, 4204087.5974 2953984.6531, 4208983.5997 2958756.8303, 4209133.5018 2959072.0176, 4205818.4207 2966931.286, 4202052.8475 2982236.3563, 4198260.7392 2988400.6974, 4191329.3833 2993035.2079, 4190259.1007 2992945.9571, 4170990.1587 2987268.4854, 4161636.7204 2997328.3943, 4187131.1447 3020058.2782, 4180419.7879 3033570.8198, 4175539.4232 3033704.8038, 4180066.010199999 3048062.968, 4190141.5609 3055827.5045, 4188558.5787 3065486.9448, 4192320.6766 3079995.2089, 4205225.5647 3084691.8396, 4214087.1405 3096411.5272, 4219378.6282 3111083.3654, 4230063.398499999 3115956.270199999, 4231952.3311 3123143.0949, 4228346.425899999 3134378.5637, 4243554.0878 3143003.562, 4249534.9833 3155625.9556, 4262970.9869 3149452.520099999, 4282273.5788 3171249.8142, 4299188.570499999 3163540.6724, 4293982.634199999 3156871.950099999, 4292250.5192 3139565.9535, 4302327.8488 3131621.2305))",DE7,2019,0.03886657979416536,0.44421487603305787,0.7900355871886122,0.5984455958549222,"['DE1', 'DE9', 'DEA', 'DEB', 'DEG', 'DE2']"
DE9,1,DE,Niedersachsen,Niedersachsen,0.0,,0,DE9,"MULTIPOLYGON (((4256375.4655 3414615.2423, 4273150.653899999 3418070.157, 4287046.539899999 3400145.1939, 4303112.0996 3383356.2509, 4305662.0089 3377527.073999999, 4315933.3866 3368126.3495, 4341469.7293 3369525.0382, 4352221.0281 3364312.5324, 4360616.3913 3361935.1107, 4385151.2057 3358908.901, 4397016.163699999 3344286.8603, 4399392.257999999 3339338.4222, 4405738.943299999 3335586.670499999, 4428178.2282 3326451.125, 4422177.7879 3315760.3845, 4377693.4977 3305156.0545, 4372219.3527 3298822.071599999, 4389510.3927 3265748.5569, 4384504.6925 3262904.8532, 4392585.6987 3251696.0211, 4391944.6503 3228672.5407, 4387148.2928 3216740.2146, 4375984.5593 3215642.853, 4359540.0276 3210600.778, 4369550.9746 3170421.583799999, 4367887.4537 3169981.7795, 4354869.3541 3162801.6998, 4347345.601 3162850.7316, 4339461.266799999 3152689.8922, 4316010.2408 3140497.266899999, 4306991.3385 3142229.4334, 4302327.8488 3131621.2305, 4292250.5192 3139565.9535, 4293982.634199999 3156871.950099999, 4299188.570499999 3163540.6724, 4282273.5788 3171249.8142, 4280669.3405 3170914.7212, 4281544.443499999 3190384.2437, 4274379.5054 3194089.477299999, 4273455.3356 3201626.5788, 4263781.3179 3220252.6963, 4251653.709899999 3232135.499299999, 4252584.0786 3244452.7716, 4261477.9547 3256200.4047, 4257943.9356 3264676.236, 4247849.3658 3255959.9703, 4235254.936799999 3255330.726199999, 4232925.6339 3266469.2572, 4205259.5676 3262148.973999999, 4216298.169 3240879.888699999, 4212132.138699999 3223996.0774, 4190451.358999999 3218063.4341, 4176049.9254 3221372.3961, 4183413.986199999 3226130.0521, 4179158.088 3235316.3153, 4181527.8663 3242276.8998, 4182248.122199999 3248086.4578, 4158496.5954 3265415.138699999, 4153522.1008 3253805.7238, 4137969.0372 3244557.3449, 4122915.3214 3240990.4513, 4120624.0736 3240894.579399999, 4117731.1203 3263041.4112, 4096766.4867 3269198.322899999, 4098287.6952 3284897.711, 4118393.669299999 3285247.0691, 4125134.6445 3307187.443299999, 4132785.0691 3322862.3306, 4133736.1552 3337487.729699999, 4135097.5522 3347254.7052, 4134707.544 3351905.1378, 4138750.360099999 3360935.3456, 4124185.532199999 3362808.3099, 4121277.034299999 3365453.7408, 4129867.485 3390038.6509, 4140809.050799999 3402702.4098, 4159115.4608 3399130.22, 4176382.6543 3402209.9498, 4188699.5052 3401335.9901, 4194751.966399999 3393946.6743, 4198649.559599999 3382474.4178, 4192372.5107 3379297.5225, 4201005.0361 3368299.9952, 4207834.5233 3373149.284399999, 4204648.6749 3383264.822899999, 4207692.5372 3389336.3411, 4225157.2102 3380666.8516, 4220906.2059 3374886.1543, 4231136.9232 3380673.4361, 4228902.2496 3387327.760199999, 4223056.660599999 3389733.526699999, 4224563.701199999 3410210.0795, 4234678.0746 3421310.459899999, 4241928.876399999 3415201.011, 4256375.4655 3414615.2423), (4234577.7639 3327007.4041, 4248229.0702 3323043.8844, 4252997.6863 3335779.2486, 4226450.2227 3344612.7188, 4219844.079399999 3347603.877699999, 4230920.7842 3334223.1307, 4234577.7639 3327007.4041)), ((4118238.4535 3401743.073999999, 4116017.1305 3391111.7907, 4112019.405099999 3395197.3741, 4110205.1055 3401511.687999999, 4112927.435699999 3403585.7192, 4118238.4535 3401743.073999999)), ((4106170.6773 3396772.1647, 4108264.8815 3386486.0129, 4099560.612 3388556.1614, 4098480.7565 3392325.1317, 4106170.6773 3396772.1647)))",DE9,2019,0.02162061537643273,0.35847107438016534,0.8398576512455516,0.582901554404145,"['DE6', 'DE7', 'DE8', 'DEA', 'DEE', 'DEF', 'DEG', 'DE4', 'DE5', 'NL1', 'NL2']"
DE1,1,DE,Baden-WÃ¼rttemberg,Baden-WÃ¼rttemberg,0.0,,0,DE1,"POLYGON ((4327060.3654 2936754.2298, 4329577.5917 2928930.248199999, 4329131.1821 2919115.5342, 4330691.1107 2901658.5627, 4339770.5467 2882960.0357, 4351011.5083 2873887.5337, 4352170.807 2847997.282099999, 4356881.9097 2842708.7718, 4350118.671599999 2838810.7458, 4341349.9963 2841502.8703, 4341564.5315 2822557.7908, 4338058.1513 2821924.2716, 4330907.914799999 2815721.9868, 4323419.196599999 2815971.9656, 4320822.4813 2804069.5507, 4328096.9592 2783389.9162, 4331166.8938 2777220.4014, 4328784.5423 2762313.435, 4329233.4891 2758179.1466, 4330885.178099999 2745173.2894, 4325984.1392 2728190.7005, 4297839.2886 2721915.5976, 4287756.7698 2714352.1854, 4283009.073799999 2715444.941299999, 4273199.0676 2724032.5193, 4259528.3868 2727259.0359, 4236373.7475 2728832.454399999, 4233994.481 2732777.0853, 4230514.9305 2729845.2234, 4221123.476 2731035.919299999, 4220591.664899999 2731159.971799999, 4222677.9952 2737378.7059, 4217105.1602 2744025.8792, 4209278.4929 2741411.866699999, 4202593.1677 2729327.7269, 4208122.165899999 2727166.058499999, 4216341.3256 2729173.4646, 4202525.6816 2718363.0526, 4162515.182499999 2721450.2732, 4148792.7694 2716636.191199999, 4142867.4965 2719235.8, 4139577.4244 2722539.904999999, 4134652.9635 2731311.9546, 4136889.5688 2739716.5875, 4141914.8445 2764471.1477, 4140555.6732 2780969.7829, 4140622.8365 2781605.566099999, 4148737.497099999 2796455.1335, 4160390.073 2835147.076099999, 4170832.9875 2847105.0318, 4191568.4299 2874149.0748, 4193703.1273 2875693.6634, 4194902.0555 2876668.8454, 4199706.8018 2886591.1183, 4205446.5603 2905334.1198, 4209447.0976 2908937.1611, 4210938.595899999 2909690.4781, 4210530.456 2918187.581499999, 4211940.493899999 2923163.1142, 4210213.2182 2926776.3453, 4206858.9798 2937781.5631, 4206908.4438 2941381.1796, 4206911.1763 2942403.6646, 4218269.2193 2935097.582, 4224317.7452 2943087.6225, 4234097.082 2930652.1117, 4243570.766799999 2929204.1157, 4254532.5554 2935207.2904, 4256117.792099999 2940915.809599999, 4260612.970799999 2940724.5412, 4278464.989399999 2950259.634, 4275490.0956 2961316.7183, 4282930.608899999 2963150.3518, 4295703.5768 2964380.698799999, 4295432.4681 2956364.3361, 4306639.9746 2953663.306, 4316685.4322 2931718.5876, 4327060.3654 2936754.2298))",DE1,2019,0.04087439831928304,0.4483471074380166,0.7651245551601424,0.5569948186528497,"['AT3', 'DE7', 'DEB', 'DE2', 'FRF']"
DEC,1,DE,Saarland,Saarland,0.0,,0,DEC,"POLYGON ((4123939.3676 2940964.590399999, 4121722.177999999 2928009.0362, 4124529.294399999 2925318.3159, 4131881.6201 2921027.0637, 4132313.2879 2920530.2566, 4131564.0308 2914841.114399999, 4125080.225299999 2906552.5611, 4125670.7385 2900937.8211, 4129088.6479 2897694.3624, 4119997.8747 2893175.660399999, 4109552.3712 2897821.1248, 4097015.8405 2904764.181, 4086500.5523 2899317.783299999, 4082335.1054 2905956.7978, 4071243.3954 2928770.9639, 4057554.6148 2933924.9443, 4057987.0655 2942804.6644, 4075608.0943 2940719.1318, 4096387.0096 2949270.6457, 4106360.834899999 2951753.624199999, 4123939.3676 2940964.590399999))",DEC,2019,0.050448102545009706,0.3295454545454546,0.9323843416370108,0.5284974093264249,"['DEB', 'LU0', 'FRF']"
FRC,1,FR,Bourgogne-Franche-ComtÃ©,Bourgogne-Franche-ComtÃ©,0.0,,0,FRC,"POLYGON ((3894782.3314 2773361.3292, 3926135.4484 2781563.8443, 3940426.9022 2766275.933499999, 3946164.816099999 2745311.7178, 3973191.7738 2732088.986, 3975934.2403 2738908.338199999, 3996050.398499999 2740617.1937, 3999998.5866 2754245.2802, 4013468.9168 2765502.3137, 4029373.618899999 2774224.3879, 4039013.9256 2765832.317299999, 4049525.4528 2767671.8681, 4058206.9876 2760506.0533, 4067575.5055 2762823.7126, 4083043.8422 2749494.0096, 4084784.399499999 2750519.7674, 4098742.361 2732632.4885, 4104716.988399999 2714128.783299999, 4090009.1479 2707007.7287, 4089614.7381 2700541.717399999, 4095928.072699999 2695439.0349, 4082730.767899999 2677464.192199999, 4051584.482999999 2653202.8627, 4050888.773 2644010.0565, 4046573.5471 2633336.8391, 4024713.6202 2612631.9044, 4018233.3856 2597241.824999999, 4001058.4233 2581813.755899999, 3985291.5517 2588330.571799999, 3973679.9637 2583619.9009, 3960563.7777 2603991.6841, 3948808.4323 2611266.0166, 3932723.0055 2611473.0818, 3917848.6752 2576778.9517, 3908726.659299999 2589806.3452, 3891630.914799999 2590776.854599999, 3887972.4684 2583761.233999999, 3879612.9207 2578930.378699999, 3856818.1388 2581651.85, 3850859.934699999 2592945.232799999, 3857935.061699999 2598189.9415, 3859550.6117 2613228.093599999, 3841268.1655 2624197.1076, 3840332.4814 2632775.731, 3835213.7445 2641627.547499999, 3834440.361099999 2647125.8336, 3825155.3134 2640899.559599999, 3803630.4548 2643624.9022, 3789420.2453 2656257.788, 3794326.337099999 2678771.0953, 3790670.8757 2704976.2429, 3784308.412799999 2717238.0072, 3784942.6248 2737697.9233, 3793083.4663 2742389.3992, 3786475.9951 2762227.3179, 3797661.7246 2767307.0726, 3808103.9428 2789303.0747, 3796199.4013 2808440.378699999, 3809094.7324 2828215.1887, 3833828.3211 2830288.8698, 3843084.630999999 2821638.090399999, 3865661.5064 2777758.6751, 3894782.3314 2773361.3292))",FRC,2019,0.006980825997925698,0.25,0.7900355871886122,0.45077720207253885,"['FRK', 'FR1', 'FRB', 'FRF']"
FRB,1,FR,Centre â Val de Loire,Centre â Val de Loire,0.0,,0,FRB,"POLYGON ((3724662.2304 2848710.3977, 3727938.635399999 2829212.814999999, 3750498.6629 2829622.2541, 3758459.3346 2829789.0613, 3765089.3013 2812823.6223, 3774088.696699999 2806455.047499999, 3796199.4013 2808440.378699999, 3808103.9428 2789303.0747, 3797661.7246 2767307.0726, 3786475.9951 2762227.3179, 3793083.4663 2742389.3992, 3784942.6248 2737697.9233, 3784308.412799999 2717238.0072, 3790670.8757 2704976.2429, 3794326.337099999 2678771.0953, 3789420.2453 2656257.788, 3762350.1647 2649465.186, 3751721.7114 2633008.9975, 3728188.5214 2620517.3023, 3719568.161499999 2621833.4695, 3689591.4332 2626612.9428, 3661110.7765 2619733.177999999, 3643385.8445 2625933.0116, 3641662.167099999 2638366.3593, 3627682.614399999 2651414.9361, 3626317.7618 2658969.8301, 3624511.6766 2669022.174799999, 3612008.0917 2694522.8521, 3589177.3406 2695957.5057, 3582950.2541 2708862.9229, 3568838.175899999 2722830.846999999, 3588377.617699999 2770115.9918, 3599481.2949 2767235.163899999, 3618196.522 2775853.805199999, 3638082.8913 2802390.5295, 3640545.5913 2818876.6409, 3638560.159499999 2829373.534499999, 3638859.624299999 2843065.373299999, 3649400.621099999 2851725.724199999, 3653541.353599999 2855139.8123, 3650951.1324 2864543.7057, 3646244.1983 2881760.5368, 3653183.1568 2882967.6819, 3685656.5305 2888743.706, 3699819.1335 2905655.0941, 3704837.2807 2874447.0086, 3717496.625499999 2851304.648399999, 3724662.2304 2848710.3977))",FRB,2019,0.007885009174799885,0.259297520661157,0.7651245551601424,0.4533678756476684,"['FRI', 'FRK', 'FR1', 'FRC', 'FRD', 'FRG']"
FRG,1,FR,Pays de la Loire,Pays de la Loire,0.0,,0,FRG,"MULTIPOLYGON (((3578557.556 2858311.2869, 3602948.8032 2864321.525599999, 3613888.512399999 2847210.9633, 3638560.159499999 2829373.534499999, 3640545.5913 2818876.6409, 3638082.8913 2802390.5295, 3618196.522 2775853.805199999, 3599481.2949 2767235.163899999, 3588377.617699999 2770115.9918, 3568838.175899999 2722830.846999999, 3555682.1082 2713519.0938, 3545091.6538 2719066.7233, 3494920.741599999 2712202.997199999, 3504776.044399999 2693102.7617, 3510651.227299999 2643716.9388, 3495177.0669 2636668.8011, 3470684.157299999 2642070.146199999, 3466831.1622 2642321.5106, 3462283.938899999 2642621.547599999, 3458830.2544 2639126.8078, 3447134.001499999 2648028.465, 3419172.7732 2669259.6678, 3413560.957 2688276.4767, 3401617.590399999 2707202.162799999, 3398403.9153 2712325.182399999, 3403352.0643 2718136.7761, 3414068.515 2730767.980699999, 3406700.1888 2739210.469599999, 3402141.999399999 2744452.2721, 3402432.7409 2758079.596999999, 3381196.3956 2766640.1958, 3380569.5888 2775659.199899999, 3385828.414799999 2782799.1965, 3405935.4377 2786694.661699999, 3416158.478599999 2798504.1081, 3471609.9813 2811603.6959, 3481376.2531 2804378.4981, 3482486.3803 2807955.066199999, 3492667.9132 2819075.909, 3501204.499399999 2828441.2408, 3500180.4826 2846363.6483, 3506234.934 2882989.5809, 3521434.4904 2879915.1546, 3538052.4102 2872691.4293, 3570408.5507 2878028.004899999, 3578557.556 2858311.2869)), ((3388021.1328 2736624.3467, 3395054.2849 2736056.4464, 3394690.0045 2727648.784299999, 3390746.5155 2725384.105799999, 3387308.9746 2729792.4727, 3388021.1328 2736624.3467)))",FRG,2019,0.014919022418424063,0.2851239669421488,0.6868327402135233,0.5751295336787564,"['FRI', 'FRB', 'FRD', 'FRH']"
FRH,1,FR,Bretagne,Bretagne,0.0,,0,FRH,"MULTIPOLYGON (((3433166.0506 2904254.2972, 3445720.190199999 2911479.9929, 3456266.1029 2902938.2949, 3471713.9855 2901644.076199999, 3477128.0032 2884882.2062, 3489230.9008 2884573.1634, 3502177.671599999 2883362.5132, 3506234.934 2882989.5809, 3500180.4826 2846363.6483, 3501204.499399999 2828441.2408, 3492667.9132 2819075.909, 3482486.3803 2807955.066199999, 3481376.2531 2804378.4981, 3471609.9813 2811603.6959, 3416158.478599999 2798504.1081, 3405935.4377 2786694.661699999, 3385828.414799999 2782799.1965, 3382819.8948 2790401.834, 3377566.8627 2790914.5189, 3361016.0007 2792563.0097, 3321851.76 2820987.256999999, 3313967.4145 2836014.1533, 3256035.6268 2850329.2717, 3243360.997 2874328.634, 3261332.209899999 2883762.016, 3253564.305 2896755.4146, 3258413.9875 2905019.4968, 3239402.7895 2913563.5, 3236965.220799999 2921121.9929, 3245237.563999999 2934118.7146, 3273025.4077 2940908.498199999, 3294344.232999999 2941353.062799999, 3320985.1767 2931509.0515, 3332479.2541 2946166.32, 3360606.395099999 2947084.263499999, 3388341.3696 2906712.542199999, 3397380.7688 2909317.9573, 3402874.732899999 2910910.1205, 3416184.0023 2914794.3438, 3433166.0506 2904254.2972)), ((3324364.425899999 2782891.062799999, 3325830.4491 2786632.2013, 3332414.3687 2782661.5982, 3334275.5989 2774248.787699999, 3326432.6053 2775784.1378, 3324364.425899999 2782891.062799999)))",FRH,2019,0.015464191686833498,0.27066115702479343,0.7651245551601424,0.5984455958549222,"['FRD', 'FRG']"
DEG,1,DE,ThÃ¼ringen,ThÃ¼ringen,0.0,,0,DEG,"POLYGON ((4384447.4417 3167714.4239, 4389027.0595 3146689.5657, 4418028.7829 3139661.774599999, 4423804.0214 3132604.638499999, 4417729.1798 3127014.0998, 4424972.8518 3111527.771, 4439886.3727 3109855.2221, 4462947.086 3097268.5284, 4472987.5779 3096384.671, 4477298.6808 3094770.4496, 4480955.0062 3111466.7685, 4492054.2688 3110380.3331, 4504766.564999999 3099894.009299999, 4507487.6279 3093633.5682, 4479595.025699999 3080970.499399999, 4479834.1104 3071392.5155, 4484887.0134 3065354.683499999, 4472157.528 3054340.5789, 4458657.5482 3055102.7258, 4455440.2546 3049666.589, 4457382.0584 3036536.1618, 4435085.6337 3032923.2934, 4426266.5825 3036581.052999999, 4418424.332 3045393.4579, 4410856.7858 3041609.9941, 4410944.6347 3032450.6667, 4405835.591399999 3018360.4021, 4388261.378 3030928.3318, 4373833.5478 3028089.4157, 4380186.546499999 3016850.598099999, 4373034.312899999 3013350.5072, 4364538.6048 3013049.3051, 4362992.7371 3023254.3431, 4353295.120999999 3031774.5622, 4336383.8719 3046717.309699999, 4323932.0865 3044955.5941, 4326486.7584 3058434.242799999, 4313998.323799999 3060369.485099999, 4315791.7147 3072868.8969, 4323586.4858 3083930.98, 4322513.615499999 3097958.4123, 4332390.260299999 3099914.3472, 4335696.8663 3114792.578199999, 4335467.3504 3119972.4294, 4320035.3687 3131339.1663, 4316010.2408 3140497.266899999, 4339461.266799999 3152689.8922, 4347345.601 3162850.7316, 4354869.3541 3162801.6998, 4367887.4537 3169981.7795, 4369550.9746 3170421.583799999, 4384447.4417 3167714.4239))",DEG,2019,0.016793872829295536,0.2654958677685951,0.9715302491103204,0.5129533678756476,"['DE7', 'DE9', 'DED', 'DEE', 'DE2']"
